,Unnamed: 0,name,link,address,city,state,ratings,zipcode,1 BED,2 BEDS,3 BEDS,Studio,2+ BEDS,4 BEDS,3+ BEDS,5 BEDS
91,91,Pointe At Research Park,https://www.rentcafe.com/apartments/nc/charlotte/pointe-at-research-park/default.aspx,"9235 Senator Royall Drive,",Charlotte,NC,5.0,28262,"$1,435+","$1,855+","$2,025",Ask for pricing,"$1,441+","$2,149",,
92,92,Bexley Panther Creek,https://www.rentcafe.com/apartments/nc/cary/bexley-panther-creek/default.aspx,"2000 Alexan Drive,",Cary,NC,5.0,27519,"$1,350+","$1,710+",Ask for pricing,Ask for pricing,"$1,441+","$2,149",,
93,93,742 Samuel Cary Drive,https://www.rentcafe.com/apartments/nc/cary/742-samuel-cary-drive-0/default.aspx,"742 Samuel Cary Drive,",Cary,NC,5.0,27511,"$1,350+","$1,710+","$1,950",Ask for pricing,"$1,441+","$2,149",,
94,94,Spectrum South End,https://www.rentcafe.com/apartments/nc/charlotte/spectrum-south-end/default.aspx,"2225 Hawkins Street,",Charlotte,NC,5.0,28203,"$1,683+","$2,445+","$1,950",Ask for pricing,"$1,441+","$2,149",,
95,95,Reserve At Asheville,https://www.rentcafe.com/apartments/nc/asheville/reserve-at-asheville0/default.aspx,"11 Asheville Springs Circle,",Asheville,NC,5.0,28806,"$1,329+","$2,445+","$1,950",Ask for pricing,"$1,599+","$2,149",,
96,96,The Reserve At Mayfaire,https://www.rentcafe.com/apartments/nc/wilmington/the-reserve-at-mayfaire1/default.aspx,"1411 Parkview Circle,",Wilmington,NC,5.0,28405,"$1,633+","$1,990+","$2,550+",Ask for pricing,"$1,599+","$2,149",,
97,97,Ardmore Terrace,https://www.rentcafe.com/apartments/nc/winston-salem/ardmore-terrace/default.aspx,"2325 Cloverdale Ave,",Winston-Salem,NC,5.0,27103,Ask for pricing,$985,"$2,550+",Ask for pricing,"$1,599+","$2,149",,
98,98,Stallings Mill Apartment Homes,https://www.rentcafe.com/apartments/nc/clayton/stallings-mill/default.aspx,"47 Stallings Mill Loop,",Clayton,NC,5.0,27520,"$1,299+","$1,329+","$1,799+",Ask for pricing,"$1,599+","$2,149",,
99,99,Lighthouse Apartment,https://www.rentcafe.com/apartments/nc/wilmington/lighthouse-apartment/default.aspx,"4955 Pepys Lane,",Wilmington,NC,5.0,28403,"$1,299+",$675,$635+,Ask for pricing,"$1,599+","$2,149",,
0,0,Centric Gateway,https://www.rentcafe.com/apartments/nc/charlotte/centric-gateway/default.aspx,1010 West Trade Street,Charlotte,NC,4.5,28202,"$1,596+","$2,065+",,Ask for pricing,,,,
1,1,Hawthorne At The Bend,https://www.rentcafe.com/apartments/nc/hampstead/hawthorne-at-the-bend/default.aspx,75 Siskin Circle,Hampstead,NC,4.5,28443,"$1,313+","$1,597+",Ask for pricing,Ask for pricing,,,,
2,2,29 North,https://www.rentcafe.com/apartments/nc/hickory/29-north/default.aspx,112 29Th Ave Dr NW,Hickory,NC,5.0,28601,"$1,313+","$1,597+",Ask for pricing,Ask for pricing,,,,
3,3,2216 Cotton Dr,https://www.rentcafe.com/apartments/nc/tarboro/2216-cotton-dr0/default.aspx,2216 Cotton Dr,Tarboro,NC,5.0,27886,"$1,313+","$1,597+","$1,299",Ask for pricing,,,,
4,4,Millbrook Apartments,https://www.rentcafe.com/apartments/nc/greensboro/millbrook-apartments/default.aspx,1101 E Barton St,Greensboro,NC,5.0,27407,$975,"$1,100","$1,299",Ask for pricing,,,,
5,5,Lexington On The Green,https://www.rentcafe.com/apartments/nc/raleigh/lexington-on-the-green-0/default.aspx,4803 N New Hope Rd,Raleigh,NC,3.0,27604,"$1,084+","$1,405",Ask for pricing,Ask for pricing,,,,
6,6,Midwood Drive Apartments,https://www.rentcafe.com/apartments/nc/raleigh/1806-a-d-midwood-drive/default.aspx,1806 Midwood Drive,Raleigh,NC,3.0,27604,"$1,084+","$1,545",Ask for pricing,Ask for pricing,,,,
7,7,Willow Ridge Apartments,https://www.rentcafe.com/apartments/nc/charlotte/willow-ridge-apartments/default.aspx,9200 Willow Ridge Road,Charlotte,NC,4.0,28210,"$1,290+","$1,469+",Ask for pricing,Ask for pricing,,,,
8,8,Hawthorne At Bear Creek,https://www.rentcafe.com/apartments/nc/asheville/hawthorne-at-bear-creek/default.aspx,110 Bear Creek Lane,Asheville,NC,4.0,28806,Ask for pricing,"$1,285+",Ask for pricing,Ask for pricing,,,"$1,427+",
9,9,Peppertree,https://www.rentcafe.com/apartments/nc/charlotte/peppertree-2/default.aspx,4335 Central Ave.,Charlotte,NC,4.5,28205,"$1,044+","$1,859+",Ask for pricing,Ask for pricing,,,"$1,427+",
10,10,Elizabeth Flats On 7th At Laurel,https://www.rentcafe.com/apartments/nc/charlotte/elizabeth-flats-on-7th-at-laurel/default.aspx,2220 East 7Th Street,Charlotte,NC,4.5,28204,Ask for pricing,"$1,400",Ask for pricing,Ask for pricing,,,"$1,427+",
11,11,Parkway Station Apartment Homes,https://www.rentcafe.com/apartments/nc/concord/parkway-station-apartment-homes/default.aspx,100 Samuel Adams Cir,Concord,NC,4.5,28027,"$1,155+","$1,382+","$1,665+",Ask for pricing,,,"$1,427+",
12,12,Cumberland Towers,https://www.rentcafe.com/apartments/nc/fayetteville/cumberland-towers/default.aspx,2580 Cumberland Creek Dr,Fayetteville,NC,4.5,28306,$899,"$1,099","$1,399",Ask for pricing,,,"$1,427+",
13,13,MAA LoSo,https://www.rentcafe.com/apartments/nc/charlotte/maa-loso/default.aspx,4015 Craft Street,Charlotte,NC,4.5,28217,"$1,863+","$1,099","$1,399","$1,778+","$2,848+",,"$1,427+",
14,14,Museum Tower,https://www.rentcafe.com/apartments/nc/charlotte/museum-tower/default.aspx,525 South Church St,Charlotte,NC,4.0,28202,"$2,042+","$2,972+","$1,399","$1,778+","$2,848+",,"$1,427+",
15,15,The Encore SouthPark,https://www.rentcafe.com/apartments/nc/charlotte/the-encore-southpark/default.aspx,6205 Carnegie Boulevard,Charlotte,NC,4.5,28211,"$1,745+","$2,830+","$4,270+","$1,778+","$2,848+",,"$1,427+",
16,16,Capital Creek At Heritage,https://www.rentcafe.com/apartments/nc/wake-forest/capital-creek-at-heritage0/default.aspx,1910 Capital Creek Dr,Wake Forest,NC,4.5,27587,"$1,555+","$1,800+","$2,110+","$1,778+","$2,848+",,"$1,427+",
17,17,Crescent Oaks,https://www.rentcafe.com/apartments/nc/graham/crescent-oaks0/default.aspx,130 West Crescent Square Drive,Graham,NC,4.5,27253,Ask for pricing,"$1,325","$2,110+","$1,778+","$2,848+",,"$1,427+",
18,18,Crosswinds Apartments,https://www.rentcafe.com/apartments/nc/wilmington/crosswinds-apartments-3/default.aspx,1108 Saint Andrews Drive,Wilmington,NC,4.5,28412,"$1,065+","$1,215+","$1,470","$1,778+","$2,848+",,"$1,427+",
19,19,The Villages Of Chapel Hill,https://www.rentcafe.com/apartments/nc/carrboro/villages-of-chapel-hill0/default.aspx,500 Smith Level Rd,Carrboro,NC,3.0,27510,"$1,161+","$1,215+","$1,470",$969+,"$1,434+",,"$1,427+",
20,20,The Residences At Wakefield,https://www.rentcafe.com/apartments/nc/raleigh/bell-wakefield0/default.aspx,12201 Oakwood View Drive,Raleigh,NC,4.0,27614,"$1,269+","$1,521+","$1,852+",$969+,"$1,434+",,"$1,427+",
21,21,Cambridge Apartments,https://www.rentcafe.com/apartments/nc/greensboro/cambridge-apartments2/default.aspx,3300 N Elm Street,Greensboro,NC,4.0,27405,$799+,$850,"$1,852+",$969+,"$1,434+",,"$1,427+",
22,22,8 West,https://www.rentcafe.com/apartments/nc/greensboro/8-west/default.aspx,6004 Grandover Village Road,Greensboro,NC,4.0,27407,"$1,550+","$1,825+",Ask for pricing,$969+,"$1,434+",,"$1,427+",
23,23,Comet West New Bern,https://www.rentcafe.com/apartments/nc/new-bern/comet-west-new-bern/default.aspx,1000 Comet Drive,New Bern,NC,4.5,28560,"$1,292+","$1,605+",Ask for pricing,$969+,"$1,434+",,"$1,427+",
24,24,Eagle Landing,https://www.rentcafe.com/apartments/nc/pinehurst/eagle-landing0/default.aspx,1000 Fazio Dr.,Pinehurst,NC,4.5,28374,"$1,545","$2,040","$2,305",$969+,"$1,434+",,"$1,427+",
25,25,Catalyst Charlotte,https://www.rentcafe.com/apartments/nc/charlotte/catalyst-charlotte/default.aspx,255 W Martin Luther King Blvd,Charlotte,NC,4.5,28202,"$1,725+","$2,608","$2,305",$969+,"$1,434+",,"$1,427+",
26,26,MeadowBrook Apartments,https://www.rentcafe.com/apartments/nc/fayetteville/meadowbrook-apartments1/default.aspx,6707 Water Trail Drive,Fayetteville,NC,4.0,28311,$725,Ask for pricing,Ask for pricing,$969+,"$1,434+",,"$1,427+",
27,27,Westchester,https://www.rentcafe.com/apartments/nc/garner/westchester-4/default.aspx,905 7Th Ave,Garner,NC,4.0,27713,"$1,115","$1,260",Ask for pricing,$969+,"$1,434+",,"$1,427+",
28,28,ARIUM Lake Johnson,https://www.rentcafe.com/apartments/nc/raleigh/arium-lake-johnson/default.aspx,3201 Walnut Creek Pkwy,Raleigh,NC,4.0,27606,"$1,220+","$1,280+","$1,570+",$969+,"$1,434+",,"$1,427+",
29,29,Cumberland Cove,https://www.rentcafe.com/apartments/nc/raleigh/cumberland-cove/default.aspx,3110 Hidden Pond Dr,Raleigh,NC,4.0,27613,"$1,346+","$1,471+","$1,904+",$969+,"$1,434+",,"$1,427+",
30,30,Residences At Brookline,https://www.rentcafe.com/apartments/nc/charlotte/residence-at-brookline/default.aspx,8816 Aspinwall Drive,Charlotte,NC,4.0,28216,"$1,325+","$1,641+","$1,815+",$969+,"$1,434+",,"$1,427+",
31,31,Midtown Park Townhomes,https://www.rentcafe.com/apartments/nc/raleigh/midtown-park-townhomes/default.aspx,5499 Tralee Place,Raleigh,NC,4.0,27609,"$1,325+","$1,549","$1,815+",$969+,"$1,434+",,"$1,427+",
32,32,ARIUM Weston,https://www.rentcafe.com/apartments/nc/morrisville/arium-weston/default.aspx,1000 Henrico Ln,Morrisville,NC,3.5,27560,"$1,210+","$1,470+","$1,675+",$969+,"$1,434+",,"$1,427+",
33,33,Lodge At Southpoint,https://www.rentcafe.com/apartments/nc/durham/lodge-at-southpoint/default.aspx,1300 Knoll Circle,Durham,NC,4.5,27713,"$1,250+","$1,757+",Ask for pricing,$969+,"$1,434+",,"$1,427+",
34,34,The Metropolitan,https://www.rentcafe.com/apartments/nc/raleigh/the-metropolitan3/default.aspx,314 West Jones Street,Raleigh,NC,5.0,27603,"$1,820+","$2,115+",Ask for pricing,"$1,480+","$1,434+",,"$1,427+",
35,35,The Chase,https://www.rentcafe.com/apartments/nc/burlington/the-chase0/default.aspx,3508 Garden Road,Burlington,NC,4.0,27215,Ask for pricing,"$1,390","$1,999","$1,480+","$1,434+",,"$1,427+",
36,36,Park And Market,https://www.rentcafe.com/apartments/nc/raleigh/park-market/default.aspx,"141 Park At N Hills St, Suite 110",Raleigh,NC,3.5,27609,"$1,781+","$1,959+","$1,999","$1,487+","$1,434+",,"$1,427+",
37,37,Hudson 5401 Apartments I,https://www.rentcafe.com/apartments/nc/raleigh/hudson5401apartments/default.aspx,7760 Midtown Market Ave Bldg C,Raleigh,NC,4.0,27616,"$1,505+","$2,040+","$1,999","$1,487+","$1,434+",,"$1,427+",
38,38,Yester Oaks Apartments,https://www.rentcafe.com/apartments/nc/greensboro/yester-oaks-apartments/default.aspx,100 Yester Oaks Way E,Greensboro,NC,4.5,27455,"$1,505+",Ask for pricing,"$1,294","$1,487+","$1,434+",,"$1,427+",
39,39,W Flats Apartments,https://www.rentcafe.com/apartments/nc/charlotte/w-flats/default.aspx,7200 Wallace Road,Charlotte,NC,5.0,28212,$940+,"$1,244+","$1,294","$1,487+","$1,434+",,"$1,427+",
40,40,Evolve Surf City Apartments,https://www.rentcafe.com/apartments/nc/hampstead/evolve-surf-city-apartments/default.aspx,206 Collegiate Drive,Hampstead,NC,5.0,28443,$940+,"$1,244+","$1,294","$1,487+","$1,434+",,"$1,427+",
41,41,Hawthorne At The Greene,https://www.rentcafe.com/apartments/nc/charlotte/hawthorne-at-the-greene/default.aspx,13625 Haven Ridge Lane,Charlotte,NC,4.5,28215,Ask for pricing,"$1,550+","$1,801+","$1,487+","$1,434+",,"$1,427+",
42,42,The Villages At Olde Towne,https://www.rentcafe.com/apartments/nc/raleigh/villages-at-olde-towne/default.aspx,2301 Ostracod Lane,Raleigh,NC,4.0,27610,"$1,474","$1,550+","$1,801+","$1,324","$1,849+",,"$1,427+",
43,43,The Fairways At Birkdale Apartment Homes,https://www.rentcafe.com/apartments/nc/huntersville/fairways-at-birkdale-apartments/default.aspx,16501 Stonemason Dr,Huntersville,NC,4.5,28078,"$1,371+","$1,671+","$2,112+","$1,324","$1,849+",,"$1,427+",
44,44,Waterford Apartment II,https://www.rentcafe.com/apartments/nc/greenville/waterford-apartment-ii/default.aspx,2792 Statonsburg Road,Greenville,NC,4.5,27834,"$1,371+","$1,671+","$2,112+","$1,324","$1,849+",,"$1,427+",
45,45,The Lofts At Reynolds Village,https://www.rentcafe.com/apartments/nc/asheville/the-lofts-at-reynolds-village/default.aspx,61 N Merrimon Ave Suite 101,Asheville,NC,4.5,28804,Ask for pricing,"$1,630",Ask for pricing,"$1,324","$1,849+",,"$1,427+",
46,46,Enclave At Rivergate,https://www.rentcafe.com/apartments/nc/charlotte/enclave-at-rivergate/default.aspx,12400 Toscana Way,Charlotte,NC,4.5,28273,"$1,361+","$1,742+","$1,915","$1,324","$1,849+",,"$1,427+",
47,47,Elm Street Commons,https://www.rentcafe.com/apartments/nc/greensboro/elm-street-commons/default.aspx,500 Spicewood,Greensboro,NC,4.5,27455,"$1,361+","$1,199","$1,915","$1,324","$1,849+",,"$1,427+",
48,48,Montecito,https://www.rentcafe.com/apartments/nc/raleigh/montecito-1/default.aspx,3800-2 Colby Drive,Raleigh,NC,4.5,27609,$980,"$1,235","$1,915","$1,324","$1,849+",,"$1,427+",
49,49,Drawbridge Creek,https://www.rentcafe.com/apartments/nc/greensboro/landmark-at-battleground-park/default.aspx,3520 Drawbridge Pkwy,Greensboro,NC,4.5,27410,"$1,092+","$1,159+",Ask for pricing,"$1,324","$1,849+",,"$1,427+",
0,0,Terrace Oaks,https://www.rentcafe.com/apartments/nc/greensboro/terrace-oaks0/default.aspx,3803 Cotswold Ave.,Greensboro,NC,,27410,Ask for pricing,"$1,315",,,,,,
1,1,Westwood Park,https://www.rentcafe.com/apartments/nc/cary/westwood-park0/default.aspx,600 Glendon Way,Cary,NC,,27519,Ask for pricing,"$1,315",,,,,,
2,2,Silos South End,https://www.rentcafe.com/apartments/nc/charlotte/silos-south-end/default.aspx,131 Poindexter Drive,Charlotte,NC,4.0,28203,"$1,750+","$1,315",,"$1,735+","$2,575+",,,
3,3,Patriots Pointe,https://www.rentcafe.com/apartments/nc/hillsborough/patriots-pointe-1/default.aspx,100 Patriots Pointe Drive,Hillsborough,NC,4.0,27278,"$1,437+","$1,621+","$1,568+","$1,735+","$2,575+",,,
4,4,Marshall Park Apartments + Townhomes,https://www.rentcafe.com/apartments/nc/raleigh/marshall-park-apartments-townhomes-0/default.aspx,3950 Fairsted Dr,Raleigh,NC,5.0,27612,"$1,495+","$1,870+","$2,730+","$1,735+","$2,575+",,,
5,5,Clairmont At Trinity,https://www.rentcafe.com/apartments/nc/raleigh/5700-trinity-road-raleigh-nc-276070/default.aspx,1601 Medlin Creek Loop,Raleigh,NC,5.0,27607,"$1,301+","$1,909+","$2,730+","$1,735+","$2,575+",,,
6,6,Arlington West Apartments,https://www.rentcafe.com/apartments/nc/greenville/arlington-west-apartments/default.aspx,1604 W Arlington Blvd # 1,Greenville,NC,5.0,27834,$850+,$995+,"$2,730+","$1,735+","$2,575+",,,
7,7,Mariners Crossing,https://www.rentcafe.com/apartments/nc/raleigh/mariners-crossing/default.aspx,5723 Magellan Way,Raleigh,NC,5.0,27612,"$1,414+","$1,517+","$1,801+","$1,735+","$2,575+",,,
8,8,Stone Ridge,https://www.rentcafe.com/apartments/nc/charlotte/stone-ridge-8/default.aspx,8940 Camden Creek Lane,Charlotte,NC,5.0,28273,"$1,314+","$1,510+",Ask for pricing,"$1,735+","$2,575+",,,
9,9,6122 Hunter Ave,https://www.rentcafe.com/apartments/nc/charlotte/6122-hunter-ave/default.aspx,6122 Hunter Ave,Charlotte,NC,5.0,28262,"$1,314+","$1,510+",Ask for pricing,"$1,735+","$2,575+","$2,149",,
10,10,Copperfield Apartments,https://www.rentcafe.com/apartments/nc/new-bern/copperfield-apartments-0/default.aspx,4016 Copperfield Dr #76,New Bern,NC,4.0,28562,$829+,$889+,Ask for pricing,"$1,735+","$2,575+","$2,149",,
11,11,Elmshire,https://www.rentcafe.com/apartments/nc/raleigh/elmshire0/default.aspx,7810 Elmshire Way,Raleigh,NC,4.0,27616,$829+,$889+,"$1,590","$1,735+","$2,575+","$2,149",,
12,12,The Gregory North And South Apartment Homes,https://www.rentcafe.com/apartments/nc/cary/the-gregory/default.aspx,100 Northwoods Village Dr,Cary,NC,4.0,27513,"$1,071+","$1,271+","$1,869+","$1,735+","$2,575+","$2,149",,
13,13,The Address Galleria,https://www.rentcafe.com/apartments/nc/matthews/the-address-galleria/default.aspx,10315 Monrovia Dr,Matthews,NC,4.0,28105,"$1,465","$1,845","$2,265","$1,735+","$2,575+","$2,149",,
14,14,Elizabeth Square Apartments,https://www.rentcafe.com/apartments/nc/charlotte/elizabeth-square/default.aspx,730 Hawthorne Lane,Charlotte,NC,5.0,28204,"$1,501+","$1,845","$2,265",Ask for pricing,"$2,325+","$2,149",,
15,15,Legacy At Baldwin Ridge Apartments,https://www.rentcafe.com/apartments/nc/burlington/legacy-at-baldwin-ridge-apartments/default.aspx,1055 Baldwin Ridge Rd.,Burlington,NC,5.0,27217,"$1,299+","$1,250+","$1,999",Ask for pricing,"$2,325+","$2,149",,
16,16,Waterford 4000 Ltd Partnership,https://www.rentcafe.com/apartments/nc/hickory/waterford-4000-ltd-partnership/default.aspx,4000 North Center Street,Hickory,NC,5.0,28601,"$1,000",Ask for pricing,Ask for pricing,Ask for pricing,"$2,325+","$2,149",,
17,17,Bridges At North Hills,https://www.rentcafe.com/apartments/nc/raleigh/willow-creek5/default.aspx,6625 Lake Hill Drive,Raleigh,NC,3.5,27609,"$1,013+","$1,129+",Ask for pricing,$923+,"$2,325+","$2,149",,
18,18,Ascent At Mallard Creek Apartment Homes,https://www.rentcafe.com/apartments/nc/charlotte/ascent-at-mallard-creek/default.aspx,2506 Hope Way Lane,Charlotte,NC,3.5,28262,"$1,465+","$1,669+","$1,899",$923+,"$2,325+","$2,149",,
19,19,The Station At Poplar Tent,https://www.rentcafe.com/apartments/nc/concord/station-at-poplar-tent/default.aspx,50 Poplar Station Circle NW,Concord,NC,3.5,28027,Ask for pricing,"$1,390+",Ask for pricing,$923+,"$2,325+","$2,149",,
20,20,Summit Village Apartments,https://www.rentcafe.com/apartments/nc/greensboro/summit-village-apartments-0/default.aspx,199 Wind Road,Greensboro,NC,3.0,27405,Ask for pricing,"$1,390+",Ask for pricing,$923+,"$2,325+","$2,149",,
21,21,The Flats At 55 Twelve,https://www.rentcafe.com/apartments/nc/durham/the-flats-at-55-twelve/default.aspx,5512 Sunlight Dr,Durham,NC,4.5,27707,"$1,229+","$1,551+","$1,847+",$923+,"$2,325+","$2,149",,
22,22,Windsor Harbor,https://www.rentcafe.com/apartments/nc/charlotte/windsor-harbor-0/default.aspx,3217 Shamrock Dr,Charlotte,NC,4.5,28215,Ask for pricing,Ask for pricing,"$1,590",$923+,"$2,325+","$2,149",,
23,23,Lancaster Commons North,https://www.rentcafe.com/apartments/nc/durham/pepsi-senior-living/default.aspx,2709 Western Bypass,Durham,NC,4.5,27705,Ask for pricing,Ask for pricing,"$1,590",$923+,"$2,325+","$2,149",,
24,24,Irving Park Condominiums LLC,https://www.rentcafe.com/apartments/nc/403-w-fisher-ave/irving-park-condominiums-llc/default.aspx,Irving Park Condominiums LLC,403 W Fisher Ave,NC,3.0,27401,Ask for pricing,"$1,195","$1,650",$923+,"$2,325+","$1,650",,
25,25,146 Pumice Dr,https://www.rentcafe.com/apartments/nc/statesville/146-pumice-dr/default.aspx,146 Pumice Dr,Statesville,NC,3.0,28625,Ask for pricing,"$1,195","$1,650",$923+,"$2,325+","$1,949",,
26,26,1701 North Apartments,https://www.rentcafe.com/apartments/nc/chapel-hill/1701-north-apartments/default.aspx,1701-101 Martin Luther King Jr. Blvd,Chapel Hill,NC,3.0,27514,Ask for pricing,"$1,195","$1,650",$923+,"$2,325+","$1,949",,
27,27,North Oaks Landing,https://www.rentcafe.com/apartments/nc/raleigh/north-oaks-landing0/default.aspx,2038 Quail Forest Dr,Raleigh,NC,3.0,27609,"$1,216+","$1,700","$1,845+",$923+,"$2,325+","$1,949",,
28,28,Pointe At Prosperity Village Apartments,https://www.rentcafe.com/apartments/nc/charlotte/prosperity-point-apartments/default.aspx,7304 Brice Knoll Lane,Charlotte,NC,4.0,28269,"$1,405+","$1,885+","$2,400+",$923+,"$2,325+","$1,949",,
29,29,Crown Ridge,https://www.rentcafe.com/apartments/nc/shelby/crown-ridge0/default.aspx,1635 S Dekalb St,Shelby,NC,4.0,28152,Ask for pricing,Ask for pricing,"$1,125+",$923+,"$2,325+","$1,949",,
30,30,Spring Forest,https://www.rentcafe.com/apartments/nc/raleigh/spring-forest-0/default.aspx,5014 Sedgewick Dr.,Raleigh,NC,4.5,27616,"$1,141+","$1,287+","$1,737+",$923+,"$2,325+","$1,949",,
31,31,Kings Cross Apartments,https://www.rentcafe.com/apartments/nc/fayetteville/kings-cross-apartments/default.aspx,5725 Ivanhoe Court,Fayetteville,NC,3.0,28314,$950,Ask for pricing,Ask for pricing,$923+,"$2,325+","$1,949",,
32,32,Highland Mill Lofts,https://www.rentcafe.com/apartments/nc/charlotte/highland-mill-lofts/default.aspx,2901 N Davidson St,Charlotte,NC,3.0,28205,"$1,646+","$1,968+",Ask for pricing,$923+,"$2,325+","$1,949",,
33,33,Wellington Farms,https://www.rentcafe.com/apartments/nc/charlotte/wellington-farms/default.aspx,4700 Twisted Oaks Rd,Charlotte,NC,3.5,28212,$990+,"$1,195",Ask for pricing,$923+,"$2,325+","$1,949",,
34,34,Chesney Woods Townhomes,https://www.rentcafe.com/apartments/nc/concord/chesney-woods/default.aspx,"260 Brookwood Ave NE, #2A",Concord,NC,4.0,28025,$990+,"$1,300",Ask for pricing,$923+,"$2,325+","$1,949",,
35,35,Hawthorne Davis Park,https://www.rentcafe.com/apartments/nc/morrisville/hawthorne-davis-park/default.aspx,4407 Hopson Road,Morrisville,NC,4.0,27560,"$1,427+","$1,493+","$1,640+",$923+,"$2,325+","$1,949",,
36,36,Brea Wendell Falls,https://www.rentcafe.com/apartments/nc/wendell/brea-wendell-falls0/default.aspx,5809 Taylor Road,Wendell,NC,4.0,27591,"$1,494+","$1,864+","$1,998+",$923+,"$2,325+","$1,949",,
